timestamp,mid_price,equity_10
2024-01-24 02:08:00,39806.35,101477.49663086378
2024-01-24 02:09:00,39791.95,101440.78701163256
2024-01-24 02:10:00,39795.95,101450.98412808568
2024-01-24 02:11:00,39782.15,101415.80407632244
2024-01-24 02:12:00,39788.05,101430.84482309078
2024-01-24 02:13:00,39775.05,101397.70419461817
2024-01-24 02:14:00,39770.65,101388.63923851206
2024-01-24 02:15:00,39806.75,101296.62866831789
2024-01-24 02:16:00,39833.65,101344.80834690676
2024-01-24 02:17:00,39844.75,101373.04897694319
2024-01-24 02:18:00,39821.25,101313.26025569488
2024-01-24 02:19:00,39817.65,101304.10113243983
2024-01-24 02:20:00,39798.85,101256.27015544119
2024-01-24 02:21:00,39828.85,101159.70813949005
2024-01-24 02:22:00,39865.25,101231.90861641309
2024-01-24 02:23:00,39849.75,101192.5486579642
2024-01-24 02:24:00,39831.85,101147.09425433613
2024-01-24 02:25:00,39812.35,101097.57688725527
2024-01-24 02:26:00,39840.85,101005.00030968233
2024-01-24 02:27:00,39823.25,100940.18850267604
2024-01-24 02:28:00,39811.65,100949.39716176428
2024-01-24 02:29:00,39802.35,100972.9652031553
2024-01-24 02:30:00,39839.95,100877.67935839167
2024-01-24 02:31:00,39864.95,100920.79299822336
2024-01-24 02:32:00,39866.85,100925.60297557681
2024-01-24 02:33:00,39874.15,100944.0834148822
2024-01-24 02:34:00,39875.95,100948.64023553283
2024-01-24 02:35:00,39867.45,100927.12191579369
2024-01-24 02:36:00,39865.45,100922.05878173742
2024-01-24 02:37:00,39871.15,100936.4887137978
2024-01-24 02:38:00,39857.85,100902.81887232361
2024-01-24 02:39:00,39850.05,100902.38058212401
2024-01-24 02:40:00,39869.15,100854.0373224727
2024-01-24 02:41:00,39859.55,100809.58696255865
2024-01-24 02:42:00,39810.05,100914.59144919568
2024-01-24 02:43:00,39816.75,100897.6497339028
2024-01-24 02:44:00,39813.95,100904.72985372669
2024-01-24 02:45:00,39780.15,100990.19701445797
2024-01-24 02:46:00,39759.05,101043.55077455945
2024-01-24 02:47:00,39744.55,101080.21568079032
2024-01-24 02:48:00,39743.65,101082.49143359087
2024-01-24 02:49:00,39762.25,101035.45920904643
2024-01-24 02:50:00,39764.85,101028.8848120671
2024-01-24 02:51:00,39742.85,101084.51432496913
2024-01-24 02:52:00,39720.75,101140.39669929343
2024-01-24 02:53:00,39737.65,101097.66311892778
2024-01-24 02:54:00,39723.05,101134.58088658094
2024-01-24 02:55:00,39728.55,101120.67350835542
2024-01-24 02:56:00,39734.55,101105.50182301851
2024-01-24 02:57:00,39768.65,101019.27607802038
2024-01-24 02:58:00,39759.45,100975.7072993173
2024-01-24 02:59:00,39759.35,100975.45333275766
2024-01-24 03:00:00,39770.35,101003.38965431876
2024-01-24 03:01:00,39764.95,100989.67546009786
2024-01-24 03:02:00,39747.85,100946.24717839833
2024-01-24 03:03:00,39741.45,100942.30853800807
2024-01-24 03:04:00,39737.75,100951.70342136244
2024-01-24 03:05:00,39743.75,100936.46847538237
2024-01-24 03:06:00,39724.75,100984.71247098592
2024-01-24 03:07:00,39692.75,101065.96551621293
2024-01-24 03:08:00,39725.95,100981.66548178991
2024-01-24 03:09:00,39695.65,101058.60195898922
2024-01-24 03:10:00,39720.25,100996.13868047096
2024-01-24 03:11:00,39739.55,100947.13293756841
2024-01-24 03:12:00,39745.55,100942.18177263877
2024-01-24 03:13:00,39761.85,100983.57905014262
2024-01-24 03:14:00,39750.45,100954.62635299268
2024-01-24 03:15:00,39779.55,101028.53192203335
2024-01-24 03:16:00,39761.95,100983.83302117026
2024-01-24 03:17:00,39776.95,101021.92867531492
2024-01-24 03:18:00,39789.65,101054.18299582409
2024-01-24 03:19:00,39777.05,101022.18264634257
2024-01-24 03:20:00,39751.75,100957.92797635189
2024-01-24 03:21:00,39692.65,101087.80324871113
2024-01-24 03:22:00,39642.45,101215.2712058908
2024-01-24 03:23:00,39633.35,101238.37794713253
2024-01-24 03:24:00,39635.25,101233.55346269743
2024-01-24 03:25:00,39625.55,101258.18372533971
2024-01-24 03:26:00,39584.35,101362.79886151105
2024-01-24 03:27:00,39583.45,101365.0841436119
2024-01-24 03:28:00,39593.55,101339.43820003589
2024-01-24 03:29:00,39617.85,101277.73558331348
2024-01-24 03:30:00,39621.95,101267.32485374303
2024-01-24 03:31:00,39638.35,101225.68193546124
2024-01-24 03:32:00,39612.75,101140.07436138297
2024-01-24 03:33:00,39604.65,101140.52329409466
2024-01-24 03:34:00,39585.55,101189.28004703956
2024-01-24 03:35:00,39567.75,101234.71827753272
2024-01-24 03:36:00,39575.75,101214.29660090659
2024-01-24 03:37:00,39579.05,101205.8726592983
2024-01-24 03:38:00,39597.55,101158.64753210035
2024-01-24 03:39:00,39595.95,101162.7318674256
2024-01-24 03:40:00,39641.25,101047.09412353007
2024-01-24 03:41:00,39647.25,101042.17588014077
2024-01-24 03:42:00,39658.25,101070.20970177231
2024-01-24 03:43:00,39648.45,101045.23411522784
2024-01-24 03:44:00,39659.95,101074.54220147901
2024-01-24 03:45:00,39659.95,101074.54220147901
2024-01-24 03:46:00,39664.85,101087.02999475124
2024-01-24 03:47:00,39661.75,101079.12955410963
2024-01-24 03:48:00,39656.85,101066.64176083739
2024-01-24 03:49:00,39624.15,100983.3048547145
2024-01-24 03:50:00,39639.05,100925.14270269613
2024-01-24 03:51:00,39609.45,101000.56408088433
2024-01-24 03:52:00,39606.05,101009.22734729781
2024-01-24 03:53:00,39615.15,100986.04036954402
2024-01-24 03:54:00,39610.55,100997.7612593976
2024-01-24 03:55:00,39597.05,101032.15952309828
2024-01-24 03:56:00,39616.25,100983.23754805731
2024-01-24 03:57:00,39605.05,101011.7753668312
2024-01-24 03:58:00,39606.55,101007.95333753113
2024-01-24 03:59:00,39611.25,100995.97764572423
2024-01-24 04:00:00,39615.55,100985.02116173066
2024-01-24 04:01:00,39634.05,101011.97355330158
2024-01-24 04:02:00,39637.65,101021.1485708633
2024-01-24 04:03:00,39640.05,101027.26524923777
2024-01-24 04:04:00,39647.35,101045.87014596013
2024-01-24 04:05:00,39672.25,101109.33068409533
2024-01-24 04:06:00,39672.85,101110.85985368895
2024-01-24 04:07:00,39658.85,101075.17922983783
2024-01-24 04:08:00,39577.35,100867.46702670456
2024-01-24 04:09:00,39568.65,100869.46205781488
2024-01-24 04:10:00,39571.85,100861.30811776314
2024-01-24 04:11:00,39602.45,100783.33606601843
2024-01-24 04:12:00,39579.15,100842.70694202012
2024-01-24 04:13:00,39581.65,100836.3366763547
2024-01-24 04:14:00,39585.85,100825.6346300368
2024-01-24 04:15:00,39609.95,100764.22526902216
2024-01-24 04:16:00,39605.25,100732.11842906575
2024-01-24 04:17:00,39634.45,100806.38580165218
2024-01-24 04:18:00,39649.95,100845.80855079909
2024-01-24 04:19:00,39647.35,100839.1957025551
2024-01-24 04:20:00,39644.25,100831.31115272571
2024-01-24 04:21:00,39631.65,100799.26427277405
2024-01-24 04:22:00,39644.95,100833.09153494524
2024-01-24 04:23:00,39660.05,100871.49692282386
2024-01-24 04:24:00,39661.55,100875.31202758002
2024-01-24 04:25:00,39650.05,100846.06289111618
2024-01-24 04:26:00,39649.65,100845.04552984786
2024-01-24 04:27:00,39658.65,100867.93615838478
2024-01-24 04:28:00,39657.15,100864.12105362862
2024-01-24 04:29:00,39666.55,100888.02904343385
2024-01-24 04:30:00,39674.25,100907.61324784876
2024-01-24 04:31:00,39696.45,100964.07679823981
2024-01-24 04:32:00,39691.75,100952.1228033372
2024-01-24 04:33:00,39710.7,101000.32029342325
2024-01-24 04:34:00,39733.25,101057.67403492409
2024-01-24 04:35:00,39702.45,100979.33721726442
2024-01-24 04:36:00,39701.45,100976.79381409365
2024-01-24 04:37:00,39700.05,100973.23304965459
2024-01-24 04:38:00,39685.75,100936.8623843126
2024-01-24 04:39:00,39684.15,100920.74364301995
2024-01-24 04:40:00,39678.15,100936.00100996075
2024-01-24 04:41:00,39670.05,100956.59845533082
2024-01-24 04:42:00,39656.05,100992.1989781927
2024-01-24 04:43:00,39639.35,101034.66531617795
2024-01-24 04:44:00,39658.05,100987.11318921244
2024-01-24 04:45:00,39661.65,100977.95876904795
2024-01-24 04:46:00,39674.05,100946.4268773703
2024-01-24 04:47:00,39720.45,101044.27387576892
2024-01-24 04:48:00,39721.45,101046.8177611951
2024-01-24 04:49:00,39710.75,101019.59818713513
2024-01-24 04:50:00,39705.55,101006.36998291906
2024-01-24 04:51:00,39693.05,100974.57141509198
2024-01-24 04:52:00,39675.55,100930.05342013408
2024-01-24 04:53:00,39670.95,100921.56694203585
2024-01-24 04:54:00,39664.85,100937.08153959524
2024-01-24 04:55:00,39655.45,100960.9892800966
2024-01-24 04:56:00,39661.25,100946.23769553193
2024-01-24 04:57:00,39651.35,100971.41712435783
2024-01-24 04:58:00,39653.55,100965.82169572984
2024-01-24 04:59:00,39648.75,100978.02990364544
2024-01-24 05:00:00,39661.55,100945.4746825372
2024-01-24 05:01:00,39686.75,100881.38159098035
2024-01-24 05:02:00,39682.55,100850.53129720491
2024-01-24 05:03:00,39686.65,100860.95117138937
2024-01-24 05:04:00,39687.05,100861.96774448054
2024-01-24 05:05:00,39685.15,100857.1390222975
2024-01-24 05:06:00,39697.95,100889.66936121482
2024-01-24 05:07:00,39696.45,100885.85721212295
2024-01-24 05:08:00,39697.05,100887.38207175971
2024-01-24 05:09:00,39698.35,100890.68593430599
2024-01-24 05:10:00,39691.95,100874.42076484732
2024-01-24 05:11:00,39698.05,100889.92350448763
2024-01-24 05:12:00,39758.95,101044.69675761777
2024-01-24 05:13:00,39746.65,101013.43713506439
2024-01-24 05:14:00,39754.35,101033.00616706935
2024-01-24 05:15:00,39759.35,101045.71333070894
2024-01-24 05:16:00,39775.95,101087.90111399235
2024-01-24 05:17:00,39787.95,101118.39830672737
2024-01-24 05:18:00,39767.05,101065.28236271392
2024-01-24 05:19:00,39759.45,101045.96747398173
2024-01-24 05:20:00,39751.95,101026.90672852234
2024-01-24 05:21:00,39735.35,101048.8806929034
2024-01-24 05:22:00,39745.25,101023.72554093382
2024-01-24 05:23:00,39767.65,100966.8088334471
2024-01-24 05:24:00,39781.85,100982.66089904908
2024-01-24 05:25:00,39780.45,100979.10712451977
2024-01-24 05:26:00,39766.35,100943.31553818891
2024-01-24 05:27:00,39778.65,100974.53798583926
2024-01-24 05:28:00,39767.25,100945.60010752919
2024-01-24 05:29:00,39781.85,100982.66089904908
2024-01-24 05:30:00,39789.95,101003.22202311149
2024-01-24 05:31:00,39814.05,101064.39771322312
2024-01-24 05:32:00,39806.75,101045.86731746317
2024-01-24 05:33:00,39796.65,101020.22937264461
2024-01-24 05:34:00,39803.85,101038.50592736674
2024-01-24 05:35:00,39781.45,100981.64553489785
2024-01-24 05:36:00,39782.65,100958.40372255565
2024-01-24 05:37:00,39775.65,100976.16904142765
2024-01-24 05:38:00,39763.15,101007.89282512765
2024-01-24 05:39:00,39740.05,101066.51837740526
2024-01-24 05:40:00,39757.15,101023.12024130365
2024-01-24 05:41:00,39757.15,101023.12024130365
2024-01-24 05:42:00,39749.35,101042.91588233247
2024-01-24 05:43:00,39750.45,101040.12418936686
2024-01-24 05:44:00,39756.75,101024.13540238206
2024-01-24 05:45:00,39760.75,101013.98379159806
2024-01-24 05:46:00,39777.85,101037.21562962435
2024-01-24 05:47:00,39765.05,101004.70315446395
2024-01-24 05:48:00,39772.15,101022.73741802949
2024-01-24 05:49:00,39754.65,100978.28676839612
2024-01-24 05:50:00,39752.95,100962.40831053708
2024-01-24 05:51:00,39749.15,100972.0585211721
2024-01-24 05:52:00,39738.05,101000.24729434284
2024-01-24 05:53:00,39734.95,101008.11983459776
2024-01-24 05:54:00,39734.95,101008.11983459776
2024-01-24 05:55:00,39735.65,101006.34216421761
2024-01-24 05:56:00,39736.65,101003.80263510313
2024-01-24 05:57:00,39737.35,101002.024964723
2024-01-24 05:58:00,39789.15,100870.47735659282
2024-01-24 05:59:00,39791.75,100856.89326840939
2024-01-24 06:00:00,39803.35,100886.29483938612
2024-01-24 06:01:00,39795.65,100866.77827934122
2024-01-24 06:02:00,39773.75,100811.2701410317
2024-01-24 06:03:00,39773.85,100811.52360285046
2024-01-24 06:04:00,39766.75,100793.52781371814
2024-01-24 06:05:00,39735.25,100853.19361297178
2024-01-24 06:06:00,39723.95,100881.82907025513
2024-01-24 06:07:00,39720.95,100889.43140404717
2024-01-24 06:08:00,39703.45,100933.77835116738
2024-01-24 06:09:00,39718.95,100894.49962657518
2024-01-24 06:10:00,39732.85,100859.27548000541
2024-01-24 06:11:00,39719.95,100891.96551531118
2024-01-24 06:12:00,39700.45,100941.38068495941
2024-01-24 06:13:00,39667.95,101023.73930103981
2024-01-24 06:14:00,39680.25,100992.56973249245
2024-01-24 06:15:00,39687.45,100974.32413139156
2024-01-24 06:16:00,39684.75,100981.1662318044
2024-01-24 06:17:00,39688.55,100971.53660900114
2024-01-24 06:18:00,39691.65,100963.68086408271
2024-01-24 06:19:00,39701.25,100939.3533959482
2024-01-24 06:20:00,39715.55,100955.5156166896
2024-01-24 06:21:00,39713.55,100950.43168781958
2024-01-24 06:22:00,39725.95,100981.95204681365
2024-01-24 06:23:00,39735.85,101007.11749472021
2024-01-24 06:24:00,39746.65,101034.57071061827
2024-01-24 06:25:00,39730.85,100994.40767254517
2024-01-24 06:26:00,39723.75,100976.35972505664
2024-01-24 06:27:00,39763.55,101077.52990956987
2024-01-24 06:28:00,39780.05,101119.47232274746
2024-01-24 06:29:00,39772.65,101100.66178592842
2024-01-24 06:30:00,39796.95,101162.43152169905
2024-01-24 06:31:00,39822.35,101226.9974183482
2024-01-24 06:32:00,39854.15,101307.83188738138
2024-01-24 06:33:00,39861.65,101326.89662064392
2024-01-24 06:34:00,39836.55,101263.09331332528
2024-01-24 06:35:00,39831.25,101249.62090181976
2024-01-24 06:36:00,39838.75,101268.68563508229
2024-01-24 06:37:00,39874.15,101358.6711760815
2024-01-24 06:38:00,39862.05,101327.91340641792
2024-01-24 06:39:00,39845.75,101286.47938612734
2024-01-24 06:40:00,39858.05,101317.7455486779
2024-01-24 06:41:00,39857.65,101316.7287629039
2024-01-24 06:42:00,39833.55,101255.46742002027
2024-01-24 06:43:00,39842.75,101211.8349309488
2024-01-24 06:44:00,39836.75,101227.0836672015
2024-01-24 06:45:00,39857.35,101174.72967273387
2024-01-24 06:46:00,39862.75,101168.1994580854
2024-01-24 06:47:00,39862.65,101167.94566676528
2024-01-24 06:48:00,39872.75,101193.57859009663
2024-01-24 06:49:00,39869.05,101184.18831125248
2024-01-24 06:50:00,39877.85,101206.52194742236
2024-01-24 06:51:00,39876.95,101204.23782554135
2024-01-24 06:52:00,39858.25,101156.77884868035
2024-01-24 06:53:00,39865.45,101118.27817245755
2024-01-24 06:54:00,39864.95,101096.78652593726
2024-01-24 06:55:00,39871.65,101059.57948897788
2024-01-24 06:56:00,39872.85,101042.40851171913
2024-01-24 06:57:00,39884.45,101071.80425189661
2024-01-24 06:58:00,39876.55,101051.78473918955
2024-01-24 06:59:00,39883.55,101069.52354791734
2024-01-24 07:00:00,39861.75,101014.27982930792
2024-01-24 07:01:00,39869.95,100973.3013819247
2024-01-24 07:02:00,39870.75,100971.27449495714
2024-01-24 07:03:00,39874.75,100961.1400601194
2024-01-24 07:04:00,39866.25,100919.43050456118
2024-01-24 07:05:00,39837.75,100971.37852273083
2024-01-24 07:06:00,39842.75,100958.72380268337
2024-01-24 07:07:00,39818.25,101020.73193091595
2024-01-24 07:08:00,39842.35,100959.73618028716
2024-01-24 07:09:00,39843.05,100957.9645194805
2024-01-24 07:10:00,39878.25,100868.87529034635
2024-01-24 07:11:00,39885.25,100866.40391974703
2024-01-24 07:12:00,39881.15,100856.03536856406
2024-01-24 07:13:00,39887.15,100871.20885810012
2024-01-24 07:14:00,39920.55,100955.67461651757
2024-01-24 07:15:00,39960.45,101056.57832193241
2024-01-24 07:16:00,40009.55,101180.74804463593
2024-01-24 07:17:00,40016.45,101198.19755760238
2024-01-24 07:18:00,39998.05,101151.66552302512
2024-01-24 07:19:00,40025.05,101219.94622593744
2024-01-24 07:20:00,40083.65,101368.14064040637
2024-01-24 07:21:00,40071.35,101337.03498685743
2024-01-24 07:22:00,40109.35,101433.13375391919
2024-01-24 07:23:00,40135.95,101500.40289086242
2024-01-24 07:24:00,40108.15,101430.09905601198
2024-01-24 07:25:00,40059.55,101307.19379076983
2024-01-24 07:26:00,40069.35,101262.15394244269
2024-01-24 07:27:00,40050.35,101193.89484000314
2024-01-24 07:28:00,40084.05,101088.52441526283
2024-01-24 07:29:00,40095.85,101098.05934313974
2024-01-24 07:30:00,40060.75,101009.5578677266
2024-01-24 07:31:00,40033.35,101058.42876066118
2024-01-24 07:32:00,40043.25,101033.47179844839
2024-01-24 07:33:00,40040.25,101041.03451427045
2024-01-24 07:34:00,40017.15,101099.26742610028
2024-01-24 07:35:00,40003.05,101134.81219046394
2024-01-24 07:36:00,39978.95,101195.56600756782
2024-01-24 07:37:00,39980.05,101192.79301176638
2024-01-24 07:38:00,39992.25,101162.03796742336
2024-01-24 07:39:00,40022.15,101086.66289973019
2024-01-24 07:40:00,40008.25,101031.3444145789
2024-01-24 07:41:00,40007.65,101012.65300032939
2024-01-24 07:42:00,39990.25,101056.5837846985
2024-01-24 07:43:00,39986.05,101067.18776713242
2024-01-24 07:44:00,39993.15,101049.26198730365
2024-01-24 07:45:00,39973.75,101098.24228711748
2024-01-24 07:46:00,39961.55,101129.04433133028
2024-01-24 07:47:00,39955.95,101143.18297457552
2024-01-24 07:48:00,39953.05,101150.50477197036
2024-01-24 07:49:00,39939.65,101184.33652545002
2024-01-24 07:50:00,39941.45,101179.79196154978
2024-01-24 07:51:00,39930.05,101208.57419958469
2024-01-24 07:52:00,39933.15,101200.74745064537
2024-01-24 07:53:00,39920.75,101232.05444640268
2024-01-24 07:54:00,39948.05,101163.12856058218
2024-01-24 07:55:00,39949.95,101147.7064701096
2024-01-24 07:56:00,39953.25,101156.0616102625
2024-01-24 07:57:00,39948.15,101143.1491209353
2024-01-24 07:58:00,39962.75,101180.11428646024
2024-01-24 07:59:00,39979.55,101222.64954542047
2024-01-24 08:00:00,39998.05,101269.48896748976
2024-01-24 08:01:00,39994.85,101261.38701340208
2024-01-24 08:02:00,39982.05,101228.97919705146
2024-01-24 08:03:00,40016.95,101317.34113382
2024-01-24 08:04:00,40043.95,101385.70137143464
2024-01-24 08:05:00,40071.65,101455.83391150596
2024-01-24 08:06:00,40079.45,101475.58242459463
2024-01-24 08:07:00,40106.55,101544.19584827451
2024-01-24 08:08:00,40073.15,101459.63170248455
2024-01-24 08:09:00,40040.45,101376.83985915125
2024-01-24 08:10:00,40046.55,101341.1232300698
2024-01-24 08:11:00,40067.95,101374.9986531816
2024-01-24 08:12:00,40088.45,101426.86523164119
2024-01-24 08:13:00,40066.85,101372.21556848376
2024-01-24 08:14:00,40057.05,101376.73092099982
2024-01-24 08:15:00,40058.95,101371.92473613285
2024-01-24 08:16:00,39978.45,101575.55520023452
2024-01-24 08:17:00,39881.55,101820.6706284513
2024-01-24 08:18:00,39914.05,101738.45957151585
2024-01-24 08:19:00,39948.65,101650.93641551687
2024-01-24 08:20:00,39920.55,101722.01736012875
2024-01-24 08:21:00,39942.45,101666.61975560918
2024-01-24 08:22:00,39952.25,101641.82995997941
2024-01-24 08:23:00,39954.55,101636.01194671936
2024-01-24 08:24:00,39975.25,101583.64982737893
2024-01-24 08:25:00,39964.35,101535.63995401193
2024-01-24 08:26:00,39970.15,101550.37575508798
2024-01-24 08:27:00,39979.35,101573.749784381
2024-01-24 08:28:00,39927.25,101441.38164023243
2024-01-24 08:29:00,39945.95,101373.59261076199
2024-01-24 08:30:00,39929.25,101416.01306945065
2024-01-24 08:31:00,39890.75,101513.808737685
2024-01-24 08:32:00,39906.05,101474.94448511394
2024-01-24 08:33:00,39913.05,101457.16345452587
2024-01-24 08:34:00,39897.85,101495.77369237426
2024-01-24 08:35:00,39907.15,101472.15032316439
2024-01-24 08:36:00,39905.45,101476.46857345008
2024-01-24 08:37:00,39925.85,101424.649570022
2024-01-24 08:38:00,39898.05,101333.75771910332
2024-01-24 08:39:00,39908.45,101287.08215043531
2024-01-24 08:40:00,39891.85,101224.70259469426
2024-01-24 08:41:00,39891.05,101206.48723079618
2024-01-24 08:42:00,39897.25,101190.75801198444
2024-01-24 08:43:00,39892.35,101203.18916878727
2024-01-24 08:44:00,39887.05,101216.63511390054
2024-01-24 08:45:00,39906.55,101167.16418376678
2024-01-24 08:46:00,39927.35,101199.65032101612
2024-01-24 08:47:00,39922.25,101186.72388796616
2024-01-24 08:48:00,39926.25,101196.86226682887
2024-01-24 08:49:00,39931.95,101211.30945670823
2024-01-24 08:50:00,39920.15,101181.40123906324
2024-01-24 08:51:00,39938.15,101227.02394394545
2024-01-24 08:52:00,39936.65,101223.22205187193
2024-01-24 08:53:00,39956.75,101274.16740565705
2024-01-24 08:54:00,39985.45,101346.91027399698
2024-01-24 08:55:00,39983.75,101342.60146298034
2024-01-24 08:56:00,40006.65,101400.64368196936
2024-01-24 08:57:00,39983.85,101342.85492245191
2024-01-24 08:58:00,39956.35,101273.15356777077
